time_plot,time_seconds,regularized_effective_diffusivity_mm2_s,regularized_effective_diffusivity_plot_mm2_s,regularized_fitted_Cs,regularized_fitted_Cs_plot,regularized_fitted_velocity_mm_s,regularized_profile_fit_rmse,regularized_profile_fit_r2,regularized_mean_diffusive_flux_magnitude,regularized_diffusion_curve,regularized_convection_curve,regularized_total_curve
14.0,840.0,0.0004032201855558839,0.0004032201855558839,51.95374701268844,51.95374701268844,0.0,0.46187813198294364,0.9991855115861031,0.00756930210917006,0.0067968665193604266,0.0,0.0067968665193604266
14.333333333333334,860.0,0.0003980755183442547,0.0003980755183442547,51.98739153132821,51.98739153132821,0.0,0.43658903691231465,0.9992710635040533,0.007474483863993252,0.006677159354439271,0.0,0.006677159354439271
14.666666666666666,880.0,0.00040032637174585025,0.00040032637174585025,51.99580495344284,51.99580495344284,0.0,0.4574477675338093,0.9992063583242583,0.007509676534221578,0.006616122883850184,0.0,0.006616122883850184
15.0,900.0,0.0003983623689147384,0.0003983623689147384,51.906188208384826,51.906188208384826,0.0,0.38697965172279064,0.9994283192474933,0.007454910649385781,0.006511948715177866,0.0,0.006511948715177866
15.333333333333334,920.0,0.0003919452508138642,0.0003919452508138642,52.18416272554702,52.18416272554702,0.0,0.4088668079924197,0.9993691159588554,0.007372470723641087,0.006421914042976833,0.0,0.006421914042976833
15.666666666666666,940.0,0.000381737456416075,0.000381737456416075,52.705482992799915,52.705482992799915,0.0,0.4941355444180358,0.9990978472380979,0.007253560582566398,0.006333420195719158,0.0,0.006333420195719158
16.0,960.0,0.0003839081190630606,0.0003839081190630606,52.326725073690746,52.326725073690746,0.0,0.45727380053199185,0.9992155523552675,0.007234921119755108,0.006235042403966722,0.0,0.006235042403966722
16.333333333333332,980.0,0.0003826134697410163,0.0003826134697410163,52.681072851713324,52.681072851713324,0.0,0.44084967811433895,0.999283190944428,0.00725451324188645,0.006199122407172132,0.0,0.006199122407172132
16.666666666666668,1000.0,0.00037517955762523424,0.00037517955762523424,52.85302078011066,52.85302078011066,0.0,0.5255659673084854,0.9989895283933388,0.007136620511554613,0.006096630797639387,0.0,0.006096630797639387
17.0,1020.0,0.0003800903289499111,0.0003800903289499111,52.512887212212064,52.512887212212064,0.0,0.46197152811176084,0.9992098805221103,0.00717435667760307,0.006030149332032796,0.0,0.006030149332032796
17.333333333333332,1040.0,0.0003707842308700912,0.0003707842308700912,52.58892216761269,52.58892216761269,0.0,0.47264789855254136,0.9991799828269383,0.007010300371485537,0.005907994506431018,0.0,0.005907994506431018
17.666666666666668,1060.0,0.0003765758678169831,0.0003765758678169831,52.59045523061631,52.59045523061631,0.0,0.4371350742446402,0.999297799582935,0.007110395715072772,0.005890035061293729,0.0,0.005890035061293729
18.0,1080.0,0.0003715020926718555,0.0003715020926718555,52.781783208862414,52.781783208862414,0.0,0.48250313823896873,0.9991517996152044,0.0070386938838809775,0.005815678822259373,0.0,0.005815678822259373
18.333333333333332,1100.0,0.00036600234382693885,0.00036600234382693885,52.71924836741495,52.71924836741495,0.0,0.45597261741491907,0.9992393890107212,0.006925339454234474,0.0057121702209466255,0.0,0.0057121702209466255
18.666666666666668,1120.0,0.0003702121399184591,0.0003702121399184591,52.89482812735901,52.89482812735901,0.0,0.47204995763570873,0.9991922706354497,0.00702012241680375,0.005705032543030213,0.0,0.005705032543030213
19.0,1140.0,0.00036261102303164516,0.00036261102303164516,52.753561559497655,52.753561559497655,0.0,0.43696908182853117,0.9993036483821045,0.006858455695810385,0.005582244990152943,0.0,0.005582244990152943
19.333333333333332,1160.0,0.00036771196168280387,0.00036771196168280387,52.70872936281468,52.70872936281468,0.0,0.4330598944823019,0.9993168461997698,0.006940285224460175,0.005559583580375226,0.0,0.005559583580375226
19.666666666666668,1180.0,0.0003604229836169861,0.0003604229836169861,53.24460169823343,53.24460169823343,0.0,0.47917664540741334,0.999180056869416,0.00687268511671056,0.005513657364042426,0.0,0.005513657364042426
20.0,1200.0,0.0003603345873489255,0.0003603345873489255,52.97026709439909,52.97026709439909,0.0,0.44808308719780154,0.9992734131692581,0.006831007583645021,0.005434030151147021,0.0,0.005434030151147021
20.333333333333332,1220.0,0.0003565290773135898,0.0003565290773135898,53.25647449943774,53.25647449943774,0.0,0.5047039885783978,0.999088353681538,0.006793744742659685,0.005388027012816908,0.0,0.005388027012816908
20.666666666666668,1240.0,0.0003565282036726026,0.0003565282036726026,53.08516486216604,53.08516486216604,0.0,0.4344934519799202,0.999320940034814,0.006767352584965328,0.005322379970753127,0.0,0.005322379970753127
21.0,1260.0,0.00035489310946214216,0.00035489310946214216,53.16910158894889,53.16910158894889,0.0,0.47785567345202495,0.9991826098662149,0.006743779283103961,0.005272671492926552,0.0,0.005272671492926552
21.333333333333332,1280.0,0.00035424613565351713,0.00035424613565351713,53.09904204416733,53.09904204416733,0.0,0.3975146286216117,0.9994326952390029,0.006718703194510386,0.005215244808304714,0.0,0.005215244808304714
21.666666666666668,1300.0,0.0003520851227434117,0.0003520851227434117,53.53435594257884,53.53435594257884,0.0,0.513940925373757,0.9990734152756428,0.006729798756593433,0.005198379914596333,0.0,0.005198379914596333
22.0,1320.0,0.0003572977138522147,0.0003572977138522147,53.23579655559281,53.23579655559281,0.0,0.3972506065116998,0.9994390779542643,0.006782641491724957,0.0051575211544580505,0.0,0.0051575211544580505
22.333333333333332,1340.0,0.00034855676816681887,0.00034855676816681887,53.2137705684056,53.2137705684056,0.0,0.42581808744724814,0.9993499375425002,0.006616750310594891,0.005057203482619626,0.0,0.005057203482619626
22.666666666666668,1360.0,0.00034670181129224247,0.00034670181129224247,53.56993107340893,53.56993107340893,0.0,0.5654157389273572,0.9988689381225538,0.006622878596707629,0.00503670453226639,0.0,0.00503670453226639
23.0,1380.0,0.0003489326216258064,0.0003489326216258064,53.59215515159303,53.59215515159303,0.0,0.5212872632911846,0.9990459148827044,0.006662137233723003,0.0050105622009672035,0.0,0.0050105622009672035
23.333333333333332,1400.0,0.0003463231445147253,0.0003463231445147253,53.51293326753199,53.51293326753199,0.0,0.43019072871099834,0.999346508778899,0.0066005299746735024,0.004946101816005605,0.0,0.004946101816005605
23.666666666666668,1420.0,0.0003486614338126662,0.0003486614338126662,53.517445579157794,53.517445579157794,0.0,0.4910184342564219,0.9991487908906872,0.006639428622775811,0.004919980726352345,0.0,0.004919980726352345
24.0,1440.0,0.0003483299283661875,0.0003483299283661875,53.49102925373054,53.49102925373054,0.0,0.517267514338172,0.9990549394668553,0.0066259049674000335,0.00487568303719232,0.0,0.00487568303719232
24.333333333333332,1460.0,0.000343658934985725,0.000343658934985725,53.52174619800018,53.52174619800018,0.0,0.45502628697954445,0.9992716532324637,0.006540719672448658,0.004812239828139917,0.0,0.004812239828139917
24.666666666666668,1480.0,0.00033974026118689833,0.00033974026118689833,53.82747782477574,53.82747782477574,0.0,0.5270516725904626,0.9990304791958643,0.006502435235992998,0.004778564569986945,0.0,0.004778564569986945
25.0,1500.0,0.0003376618247828682,0.0003376618247828682,53.733589590973914,53.733589590973914,0.0,0.4727963450097459,0.999213973245163,0.006449213525013588,0.0047208436131569755,0.0,0.0047208436131569755
